Material type,Material number,Material description,Serial number,Storage location,Movement type,Material document number,Posting date,Quantity,UOM,Amount,Cost object,User Name
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02N70M4G3QP,7SR,201,4900109620,1/12/15,1,EA,"2,624.47",1550161,ARIVERA
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02N70MDG3QP,OSR,311,4900109571,1/12/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02N70MDG3QP,7SR,311,4900109571,1/12/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02N70MDG3QP,7SR,201,4900109621,1/12/15,1,EA,"2,624.47",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02N77ZUG5RP,3SR,201,4900118337,5/22/15,1,EA,"1,499.71",1550161,MHUARD
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02N77ZWG5RP,3SR,201,4900125259,8/26/15,1,EA,"1,497.25",1805011,BENTHAM
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02N7808G5RP,7SR,201,4900109138,1/5/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02N7809G5RP,3SR,201,4900118266,5/21/15,1,EA,"1,499.71",1550161,TASHIB
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02N780CG5RP,7SR,201,4900109466,1/9/15,1,EA,"1,504.78",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02ND8EBG3QC,3SR,201,4900112424,2/27/15,1,EA,"2,057.34",1550161,TASHIB
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NDA6ZG3QC,3SR,201,4900119619,6/10/15,1,EA,"2,062.57",1550161,TASHIB
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KEG5RP,OSR,311,4900109240,1/6/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KEG5RP,7SR,311,4900109240,1/6/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KEG5RP,7SR,201,4900109466,1/9/15,1,EA,"1,504.78",1550161,ZUKOWSKI
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KFG5RP,OSR,311,4900109743,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KFG5RP,7SR,311,4900109743,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KFG5RP,7SR,201,4900109954,1/16/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KHG5RP,7SR,201,4900109138,1/5/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KJG5RP,OSR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KJG5RP,7SR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KJG5RP,7SR,201,4900109658,1/13/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KKG5RP,OSR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KKG5RP,7SR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KKG5RP,7SR,201,4900110507,1/26/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KLG5RP,OSR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KLG5RP,7SR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KLG5RP,7SR,201,4900111107,2/6/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KMG5RP,OSR,311,4900109240,1/6/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KMG5RP,7SR,311,4900109240,1/6/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KMG5RP,7SR,201,4900109466,1/9/15,1,EA,"1,504.78",1550161,ZUKOWSKI
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KNG5RP,OSR,311,4900109743,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KNG5RP,7SR,311,4900109743,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KNG5RP,7SR,201,4900109954,1/16/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KPG5RP,OSR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KPG5RP,7SR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KPG5RP,7SR,201,4900109658,1/13/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KQG5RP,OSR,311,4900110043,1/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KQG5RP,7SR,311,4900110043,1/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KQG5RP,7SR,201,4900110266,1/22/15,1,EA,"1,504.78",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KSG5RP,7SR,201,4900109138,1/5/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KTG5RP,OSR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KTG5RP,7SR,311,4900109560,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5KTG5RP,7SR,201,4900109658,1/13/15,1,EA,"1,504.78",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5N8G5RP,OSR,311,4900110043,1/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5N8G5RP,7SR,311,4900110043,1/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NF5N8G5RP,7SR,201,4900111107,2/6/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SFG3QP,OSR,311,4900112382,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SFG3QP,3SR,201,4900112471,2/27/15,1,EA,"2,624.47",1550161,MHUARD
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SFG3QP,3SR,311,4900112382,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SGG3QP,OSR,311,4900110913,2/4/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SGG3QP,7SR,311,4900110913,2/4/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SGG3QP,7SR,201,4900110961,2/4/15,1,EA,"2,624.47",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SHG3QP,OSR,311,4900111351,2/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SHG3QP,7SR,311,4900111351,2/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SHG3QP,7SR,201,4900111424,2/12/15,1,EA,"2,624.47",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SJG3QP,OSR,311,4900111575,2/17/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SJG3QP,7SR,311,4900111575,2/17/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SJG3QP,7SR,201,4900111648,2/18/15,1,EA,"2,624.47",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SKG3QP,OSR,311,4900112381,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SKG3QP,7SR,311,4900112381,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SKG3QP,7SR,201,4900112435,2/27/15,1,EA,"2,624.47",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SNG3QP,OSR,311,4900113612,3/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SNG3QP,7SR,311,4900113612,3/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SNG3QP,7SR,201,4900113664,3/18/15,1,EA,"2,617.38",4040001,ARIVERA
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SPG3QP,OSR,311,4900111005,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SPG3QP,7SR,311,4900111005,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02NJ1SPG3QP,7SR,201,4900111055,2/5/15,1,EA,"2,624.47",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7T4G3QC,OSR,311,4900109744,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7T4G3QC,7SR,311,4900109744,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7T4G3QC,7SR,201,4900111646,2/18/15,1,EA,"2,057.33",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7U2G3QC,OSR,311,4900109744,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7U2G3QC,7SR,311,4900109744,1/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7U2G3QC,7SR,201,4900110507,1/26/15,1,EA,"2,060.37",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK7V5G3QC,7SR,201,4900109466,1/9/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK88KG3QC,7SR,201,4900109658,1/13/15,1,EA,"2,060.37",1550161,ARIVERA
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK88LG3QC,OSR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK88LG3QC,7SR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK88LG3QC,7SR,201,4900110266,1/22/15,1,EA,"2,060.37",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK89FG3QC,7SR,201,4900109466,1/9/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK89MG3QC,7SR,201,4900109466,1/9/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK9HBG3QC,OSR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK9HBG3QC,7SR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NK9HBG3QC,7SR,201,4900109658,1/13/15,1,EA,"2,060.37",1550161,ARIVERA
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02NM63VF2GC,OSR,311,4900111574,2/17/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02NM63VF2GC,7SR,311,4900111574,2/17/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02NM63VF2GC,7SR,201,4900111647,2/18/15,1,EA,911.04,1550216,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6GPG3QC,OSR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6GPG3QC,7SR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6GPG3QC,7SR,201,4900110266,1/22/15,1,EA,"2,060.37",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H1G3QC,OSR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H1G3QC,7SR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H1G3QC,7SR,201,4900111646,2/18/15,1,EA,"2,057.34",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H2G3QC,OSR,311,4900110457,1/26/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H2G3QC,7SR,311,4900110457,1/26/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H2G3QC,7SR,201,4900110914,2/4/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H7G3QC,OSR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H7G3QC,7SR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6H7G3QC,7SR,201,4900111107,2/6/15,1,EA,"2,060.37",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HHG3QC,OSR,311,4900110582,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HHG3QC,7SR,311,4900110582,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HHG3QC,7SR,201,4900110914,2/4/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HRG3QC,OSR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HRG3QC,7SR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HRG3QC,7SR,201,4900111646,2/18/15,1,EA,"2,057.34",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HUG3QC,OSR,311,4900110582,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HUG3QC,7SR,311,4900110582,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6HUG3QC,7SR,201,4900110914,2/4/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6J2G3QC,OSR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6J2G3QC,7SR,311,4900109561,1/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6J2G3QC,7SR,201,4900110266,1/22/15,1,EA,"2,060.37",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6JRG3QC,OSR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6JRG3QC,7SR,311,4900110997,2/5/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6JRG3QC,7SR,201,4900111418,2/12/15,1,EA,"2,057.34",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6MTG3QC,OSR,311,4900110457,1/26/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6MTG3QC,7SR,311,4900110457,1/26/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02NP6MTG3QC,7SR,201,4900110914,2/4/15,1,EA,"2,060.37",1550161,ZUKOWSKI
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12KG5RP,OSR,311,4900111218,2/11/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12KG5RP,7SR,311,4900111218,2/11/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12KG5RP,7SR,201,4900111605,2/17/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12NG5RP,OSR,311,4900111948,2/23/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12NG5RP,7SR,311,4900111948,2/23/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12NG5RP,7SR,201,4900112054,2/24/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12PG5RP,OSR,311,4900111948,2/23/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12PG5RP,7SR,311,4900111948,2/23/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12PG5RP,7SR,201,4900113625,3/18/15,1,EA,"1,501.27",1550161,ARIVERA
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12QG5RP,OSR,311,4900111218,2/11/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12QG5RP,7SR,311,4900111218,2/11/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12QG5RP,7SR,201,4900111418,2/12/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12RG5RP,OSR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12RG5RP,7SR,311,4900110324,1/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12RG5RP,7SR,201,4900110507,1/26/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12TG5RP,OSR,311,4900111680,2/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12TG5RP,7SR,311,4900111680,2/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12TG5RP,7SR,201,4900111851,2/19/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12WG5RP,OSR,311,4900111680,2/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12WG5RP,7SR,311,4900111680,2/18/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12WG5RP,7SR,201,4900112032,2/23/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12ZG5RP,OSR,311,4900111757,2/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12ZG5RP,7SR,311,4900111757,2/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ12ZG5RP,7SR,201,4900112032,2/23/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ130G5RP,OSR,311,4900112057,2/24/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ130G5RP,7SR,311,4900112057,2/24/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ130G5RP,7SR,201,4900112367,2/27/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ13165RP,3SR,202,4900112085,2/24/15,1,EA,"1,502.59",2000036,MHUARD
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ13165RP,3SR,201,4900112086,2/24/15,1,EA,"1,502.59",1550161,MHUARD
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ131G5RP,OSR,311,4900112001,2/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ131G5RP,3SR,311,4900112001,2/23/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ131G5RP,3SR,201,4900112050,2/23/15,1,EA,"1,502.59",2000036,BENTHAM
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19EG5RP,OSR,311,4900110581,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19EG5RP,7SR,311,4900110581,1/29/15,1,EA,0,,BILLG
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19EG5RP,7SR,201,4900111605,2/17/15,1,EA,"1,502.59",1550161,ERIKJOHN
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19HG5RP,OSR,311,4900112348,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19HG5RP,7SR,311,4900112348,2/27/15,1,EA,0,,JARIAS
ZIT,MACBOOKAIR13,"Laptop, Macbook Air 13"" (1 EA)",SC02NQ19HG5RP,7SR,201,4900113625,3/18/15,1,EA,"1,501.27",1550161,ARIVERA
