sys_import_state,template_import_log,u_casper_id,u_computer_name,u_last_user,u_model,u_model_id,u_os_name,u_os_version,u_processor_count,u_processor_speed,u_serial_number,sys_updated_on,sys_transform_map
Inserted,,"3,322",wmc22-0f4,erinb,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12QG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,323",wmbf7-4c2,digianni,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12ZG5RP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,324",wmc7a-c58,jyu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX41HG3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,325",wmbaa-020,kamaral,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6H2G3QC,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,327",wmbf8-764,vatanen,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12WG5RP,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,328",wm9cb-95e,fneville,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NJ1SNG3QP,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,329",gm350-d09,latorre,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PD051F8J9,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,330",wmc07-f52,tomkinsc,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NW0N5G3QP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,331",wmc75-8f0,shsiao,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX44FG3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,338",wmc9a-c1e,schandra,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P637DG3QC,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,339",wm979-c8c,jhirsch,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MD2WUF6T6,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,340",wmc07-ed2,abaumann,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NW0N4G3QP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,342",wmce6-9ef,damato,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.9.5,4,"2,600",C02J88ERDKQ5,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,343",wmc0a-3f9,afranco,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.11.2,2,"3,100",C02PF2K8FVH8,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,344",wmc75-e86,oana,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX40ZG3QC,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,345",wmc06-24e,bradt,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NW0RBG3QP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,346",wmc58-348,zdymek,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX44LG3QC,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,347",wmc3d-736,apetrone,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P58ETG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,349",wmba7-714,alexis,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NP6MTG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,350",wmdae-b5d,rosyliao,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N25LTG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,351",wmc08-1b4,wwinslow,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02NW0RAG3QP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,352",wmd17-46e,jasonr,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90MXG3QP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,353",wmd17-452,hanxu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90HPG3QP,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,354",wmc4a-67a,bryanmac,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P58W2G3QC,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,355",wmbf7-4ba,rhosking,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ12PG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,357",wmc93-ed0,rvsmith,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.3,4,"2,200",C02P58D4G3QC,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,359",wmd16-ca8,morzech,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90HGG3QP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,360",wmbb3-7c9,eby,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PD3NZFVH8,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,362",wmd16-cbe,bankapur,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90HLG3QP,1/11/16 10:02,ITAM - Casper Computer
Inserted,,"3,363",wmc9d-5dc,bfulroth,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P63E6G3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,364",wmc96-df4,gaffney,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P58CLG3QC,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,365",wm634-322,davidc,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SRG5RP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,366",wmc96-342,rillahan,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P590JG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,367",wmbe0-f2f,timw,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PG4Y5FVH8,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,368",wm688-bb2,tolliday,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SZG5RP,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,370",wmc49-16a,varma,13-inch Retina MacBook Pro (Late 2013),"MacBookPro11,1",Mac OS X,10.10.5,2,"3,000",C02P31VRG3QT,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,371",wmc9c-814,putnam,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P63DXG3QC,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,372",wmd17-450,mghandi,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90HUG3QP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,374",wmc9c-3ba,matthias,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P6375G3QC,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,377",wmcc4-1ed,dsiedzik,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PH3ZKFVH8,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,378",wmd16-c9e,vdauwera,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,800",C02P90HMG3QP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,380",wmc9c-776,cfraley,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P63F1G3QC,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,382",wm689-a18,bloomzoh,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SHG5RP,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,383",wmb7b-8d6,rlincoln,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.11.2,4,"2,500",C02NV83FG3QD,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,384",gmc90-479,markr,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.10.5,4,"2,300",C02KM1B8F1G3,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,385",gm281-796,tflynn,"iMac Intel (27-inch, Mid 2011)","iMac12,2",Mac OS X,10.9.5,4,"3,100",D25JN028DHJW,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,389",gmdba-ea5,aburgin,15-inch MacBook Pro (Mid 2012),"MacBookPro9,1",Mac OS X,10.10.5,4,"2,300",C02KV0G4F1G3,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,390",GM22D-D11,jdoench,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PD02WF8J9,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,391",wm85a-13e,pobrien,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD4H3G944,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,392",WMD08-8D0,jmccoy,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P92NSG3QC,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,393",wmd56-e9f,fchang,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PK63AFVH8,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,395",wmbe7-b78,sredmond,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02NQ19HG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,396",WMDC8-C46,spollock,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,000",C02MV0QKFT4P,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,397",wm1b0-8ab,louisb,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.9.5,4,"2,700",C02KM12TFFT3,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,398",wmb6a-7b5,vtanavde,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MQ6WSF6T6,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,399",wmdad-c91,irisfung,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N265ZG5RP,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,400",wm98d-4e8,rmacrae,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02LM5ARF6T6,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,401",WMD08-F62,jruth,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P93RCG3QC,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,402",WM8AC-93A,smeier,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG0L4G3QN,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,403",wmbfd-c19,pblainey,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PK1X3FVH8,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,404",wmd5b-523,tanyat,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PK64XFVH8,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,405",wm688-8c6,ranaghan,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SUG5RP,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,406",wmd0c-6a0,aroselli,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P92MEG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,407",wmd0d-2e6,dlal,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P93K9G3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,409",WMB61-DF5,chamaraj,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MM98UF6T6,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,410",WMDAF-275,salnemy,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N25LWG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,411",wm689-cc0,edaven,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SMG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,412",wm89e-82c,jabreu,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.9.5,4,"2,200",C02ND8EBG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,413",wmdae-cab,sdeluca,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02N25LKG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,415",wm688-8ca,afarrell,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SXG5RP,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,416",wm1d6-95e,malimova,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02NF5KNG5RP,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,417",wmd1a-e88,bmishra,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.4,4,"2,200",C02P93UXG3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,418",wmd6b-6d5,kjsiddle,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PM1EKFVH8,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,419",gm24f-fd7,teixeira,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PM0CJF8J9,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,420",gm26c-d65,avernon,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PM0CHF8J9,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,421",wm688-b74,daltschu,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.4,2,"1,700",C02P32SQG5RP,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,422",wmd0d-37a,joshpan,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P92MVG3QC,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,423",wmcff-24a,shervin,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P92SDG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,426",wm634-4e8,bhuang,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SSG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,427",wm8cf-834,matranga,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG7QKG3QC,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,428",wmb60-d67,gadgetz,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02MM993F6T6,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,430",wmd1a-e64,wcchou,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02P93VJG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,434",gm188-43a,llincoln,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.11.2,4,"4,000",C02NQBXAFY14,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,435",wm8ce-9ee,jreiter,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8J7G3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,437",wm689-a04,pronning,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SLG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,438",wm689-a36,lbrenan,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SJG5RP,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,439",wm85b-c86,mryan,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD50HG944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,441",wm8cf-25c,arkim,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8KNG3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,443",wm0e2-2b6,abernier,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N77ZUG5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,444",wmb6c-05f,apage,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.9.5,2,"1,700",C02MQ6WUF6T6,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,446",wmada-139,bina,MacBook Air (11-inch Early 2015),"MacBookAir7,1",Mac OS X,10.10.5,2,"2,200",C02PQ0BKGFWL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,447",wm8cf-260,dmohs,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8KKG3QC,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,448",wm8c1-d7a,mbemis,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8KWG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,449",wm857-984,guirguis,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD4MVG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,450",wm856-ffc,mjenko,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD1XYG944,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,452",wmdb6-44d,tyuan,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PN2SNFVH8,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,453",wm663-1d4,jrood,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.4,2,"1,700",C02P32SVG5RP,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,454",wm631-7e2,perloski,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02P32SWG5RP,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,459",wmd18-262,ybrody,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG1KDG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,460",wm8c1-fee,higgins,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG8LBG3QC,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,462",wm85a-05a,kdonovan,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD53GG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,463",wm84d-10a,acarver,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD7YNG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,464",wm8d4-04e,michaelr,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.1,4,"2,200",C02PG7R4G3QC,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,465",wm85a-122,semonian,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD53JG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,478",wmd6b-451,liuyang,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PMCD3G8WN,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,482",wmdd4-79b,aagrawal,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN1B5G8WN,1/11/16 10:09,ITAM - Casper Computer
Inserted,,"3,484",gm9a2-893,rlincoln,"iMac Intel (27-inch, Late 2012)","iMac13,2",Mac OS X,10.11.2,4,"3,400",D25K80QPDNMP,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,485",gmc60-794,sassone,MacPro (Late 2013),"MacPro6,1",Mac OS X,10.10.5,12,"2,700",F5KPQ0DUF694,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,486",wmdd4-277,dspark,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN13ZG8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,490",wmdde-337,nlyons,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PN0A9G8WN,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,491",wmc82-d41,timdef,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLM19G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,492",wmccb-6fb,vdasari,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJR3G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,494",wm85d-70c,cottrell,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD4Z8G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,497",wm85b-f04,awalker,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD528G944,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,498",wmca3-dc2,nemesh,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.10.5,4,"2,600",C02ML2MQFD59,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,499",wmccc-b17,walsh,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLK39G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,504",wmccd-405,sdookran,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJWPG8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,505",wmcc6-0a5,jklopp,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJS8G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,506",wmcf1-21d,cford,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJW8G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,507",wmdba-1fd,ragone,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.11.2,4,"2,200",C17PMRW0G8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,508",wmdbb-525,crodman,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PN2SPFVH8,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,509",wm89d-d06,mtalking,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02M91VTF6T6,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,510",wmf3e-823,chrisl,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW118G8WM,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,511",gm1d4-796,mhofree,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.10.5,4,"4,000",D25P40RDFY14,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,512",gm1d4-837,sfrazer,"iMac Intel (Retina 5k, 27-inch, Late 201","iMac15,1",Mac OS X,10.10.5,4,"4,000",D25P40SVFY14,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,513",wmcf1-868,mshand,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJVNG8WN,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,515",wm800-58c,nchauhan,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH8AUG944,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,516",wmf40-395,jbloom,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW131G8WM,1/11/16 10:12,ITAM - Casper Computer
